sinkhole_data
ID,Sinkhole,Land use,Substrate,DTS,DTM,HD,Depth to Bedrock,DTF,DWTSA,DTD
330,0,5,5,11668.5,17989.7,12,4,44812.6,0,523.927
331,0,1,5,1252.84,7204,24,-30,33305.5,12,94.8683
332,0,3,5,8633.54,26046.9,5,25,27411,0,573.149
333,0,1,5,10133.5,7140.82,3,-6,41441.9,0,339.411
334,0,1,5,9400.35,6686.23,6,7,30243,0,30
335,0,1,5,9478.2,13329.8,-3,-22,51096.2,3,607.454
336,0,1,5,2337.88,30725.4,47,4,61891.8,0,123.693
337,0,1,5,5355.99,11316.5,25,-16,42060.4,8,30
338,0,1,5,1724.67,22283.6,39,-25,52677,0,420
339,0,1,5,7856.39,12960.6,11,-31,23904.3,0,937.23
340,0,1,4,10572.7,12796.9,22,15,24051.3,0,90
341,0,1,2,474.342,29990.2,5,-12,58981.1,0,496.588
342,0,1,5,10485.1,10492.7,11,12,26371.7,0,240
343,0,1,4,14999.2,12714.4,3,6,24921.6,0,60
344,0,5,5,1659.52,16600.3,2,23,20542.8,0,339.411
345,0,1,3,1332.22,16038.9,-5,-9,49934,0,630.714
346,0,1,3,14033.7,2992.94,-1,-1,39467.4,0,0
347,0,1,4,11341.8,2857.73,12,2,33977.6,0,42.4264
348,0,1,5,7655.88,23922.2,8,10,39331.5,0,436.807
349,0,1,2,11396.1,13128.5,16,-58,26898.2,0,863.771
350,0,2,5,1110,24908,-2,-27,54685.4,0,722.496
351,0,1,5,4738.29,8213.26,12,-20,48390.4,6,780
352,0,1,5,4621.56,9200.61,12,-24,39888.3,4,108.167
353,0,1,3,4576.55,12989.3,9,4,46793.6,0,379.473
354,0,1,2,7593.73,9066.26,4,-44,29443.1,0,284.605
355,0,1,4,7914.66,9544.43,5,-1,44173.4,0,94.8683
356,0,1,5,1667.36,5486.64,16,-21,42249.4,6,0
357,0,1,5,1290.35,27431.8,8,-28,56569.9,0,268.328
358,0,1,5,10267.3,6954.63,3,-6,41268.9,0,364.966
359,0,1,5,3540.13,7796.6,14,-28,35104.8,0,180
360,0,1,5,1574.36,14528.8,8,-2,39559.5,0,530.754
361,0,1,3,8184.28,9192.74,1,-1,44230.4,0,30
362,0,1,2,10964,12930.3,25,-58,26951.2,0,792.023
363,0,1,5,7191.31,8733.35,5,-43,29557.1,0,90
364,0,2,5,10789.5,15952.6,15,7,40751.5,0,740.945
365,0,1,5,11769.8,10997.3,9,11,25949.5,0,30
366,0,1,4,12227.8,3140.7,3,-1,38215.6,0,84.8528
367,0,1,4,12622.4,13863.8,21,13,22917.3,0,210
368,0,1,5,6040.74,12500.5,20,-10,44984.9,2,403.609
369,0,4,5,10990.4,16292.6,17,8,41089.5,0,361.248
370,0,5,5,3384.02,11014.9,2,-7,31722.7,0,182.483
371,0,1,5,3136.4,8793.07,28,-18,45633.7,6,256.32
372,0,1,5,12741.2,18534.7,18,26,35965.8,0,551.543
373,0,4,5,4551.51,10614.1,17,-15,45474.9,2,582.495
374,0,1,5,6607.16,13256,21,-8,44306.2,2,276.586
375,0,5,3,8919.64,8480.03,2,-1,44174.9,0,212.132
376,0,1,3,10303.9,7059.12,7,-3,42408,0,192.094
377,0,5,3,11014.2,6442.67,0,-1,42651.7,0,84.8528
378,0,5,5,12970,17734.9,13,20,39497.2,0,351.141
379,0,1,2,13472.6,8091.38,39,20,17855.7,0,0
380,0,1,4,7233.05,8390.78,10,11,36423.6,0,150
381,0,1,5,10923.8,15861.7,14,8,40102.6,0,360
382,0,1,5,8658.52,26178.1,14,8,47849.8,0,42.4264
383,0,1,2,7068.42,34463.4,-8,-27,66689.2,0,84.8528
384,0,1,5,2204.95,1315.9,19,-14,43843.5,5,551.543
385,0,1,5,10830.7,16102,17,7,41052.7,0,530.754
386,0,1,2,10854.4,13874,14,-57,27811.4,0,632.851
387,0,1,4,5179.58,13003.7,4,0,45311.9,0,134.164
388,0,1,3,14114,2891.54,-1,-1,39422.4,0,0
389,0,1,5,7855.25,12564,17,-18,39711.4,0,60
390,0,1,4,13737,12146.5,6,9,25144.4,0,84.8528
391,0,1,4,11074,13095.3,28,15,23752.1,0,0
392,0,5,5,5492.05,9531.55,12,-25,39069.7,0,150
393,0,1,5,8995.45,8190.88,9,8,28756.9,0,0
394,0,1,4,15007.3,14074.1,23,8,23363.5,0,134.164
395,0,1,5,11304.3,10040.7,9,10,26858.5,0,150
396,0,1,5,2724.06,29867.8,29,-4,63557.6,0,30
397,0,1,3,14791.1,8761.75,1,5,29396.1,0,84.8528
398,0,1,3,6182.18,11382,9,1,45423.1,0,295.466
399,0,1,3,8737.16,8608.12,0,-1,44011.7,0,0
400,0,1,3,10512.2,6921.16,0,-1,42974.5,0,60
401,0,1,3,1482.19,21375.9,0,-24,52980.4,0,276.586
402,0,1,4,12512.6,2994.29,12,2,34048.7,0,254.558
403,0,5,2,18979.9,12755.2,9,41,13868,0,432.666
404,0,5,5,11010.2,16145.6,14,8,40622.3,0,646.22
405,0,4,5,9277.18,22574.4,16,12,31119.7,0,510.882
406,0,1,5,513.517,24521.8,2,-26,53261.2,0,362.491
407,0,1,3,3931.37,13858.6,10,0,47154.5,0,174.929
408,0,5,5,2813.13,10709.3,9,16,31106.7,0,342.053
409,0,1,2,9445.76,10181,30,20,20271.2,0,123.693
410,0,4,5,711.196,16238.6,2,-6,43754.1,0,30
411,0,1,5,2125.77,26757,1,-25,56516.9,0,152.971
412,0,1,5,11565.2,9791.31,7,10,27164.4,0,0
413,0,1,5,6668.98,26570.8,8,19,45787.9,0,123.693
414,0,1,2,840,5800.25,18,-42,32007.8,0,416.773
415,0,1,5,9287.51,10330.6,14,10,26587.3,0,313.209
416,0,1,3,9796.37,7581.46,1,-1,43401.8,0,0
417,0,1,5,5660.15,12250.1,18,-11,44663,4,212.132
418,0,1,5,3821.68,7412.19,11,-28,38613.8,6,60
419,0,1,5,13030.7,18705.4,14,13,42585,0,60
420,0,1,5,3086.5,31568.9,54,8,61972.6,0,42.4264
421,0,1,2,9215.67,10145.6,31,22,20119.8,0,254.558
422,0,5,5,1783.93,4893.31,52,-36,34897.8,11,134.164
423,0,1,4,13466.3,13537.5,33,14,22275.8,0,258.07
424,0,1,3,4354.55,24000.7,0,-21,56172.1,0,123.693
425,0,1,3,3492.01,14697.9,10,-3,47435.4,0,254.558
426,0,1,4,14303.5,13044.9,10,9,24311.4,0,174.929
427,0,1,2,3311.57,2101.93,24,-25,38399.1,5,646.22
428,0,3,2,14695.1,4519.76,41,44,14341.8,0,30
429,0,5,5,4137.17,12546.8,6,4,29838.2,0,416.773
430,0,1,4,10933.4,12981.3,20,15,23883.5,0,30
431,0,1,2,5730,33720.2,4,-19,64988.8,0,780
432,0,1,2,10387.3,8811.83,24,27,18573.3,0,429.535
433,0,1,5,11241.6,15860.5,14,11,39280.9,0,523.927
434,0,5,5,10959.2,16082.4,15,8,40587.8,0,655.21
435,0,2,2,9076.57,10393,22,60,7399.85,0,60
436,0,1,3,6189.39,11233,5,1,45643.1,0,152.971
437,0,5,4,12629.3,1357.65,7,1,35498.5,0,390
438,0,1,5,8908.38,12984,18,-5,37295.4,0,84.8528
439,0,1,5,10994,16249.5,17,8,40956,0,429.535
440,0,1,5,14529.4,11700,12,7,25880.7,0,94.8683
441,0,5,3,8919.64,8480.03,2,-1,44174.9,0,212.132
442,0,1,5,8471.38,9027.81,-1,-7,42513.9,0,192.094
443,0,1,5,8908.54,14350.7,10,-11,47954.3,0,67.082
444,0,1,5,4937.26,26736.1,13,27,44520.3,0,30
445,0,4,4,10951.2,13073.7,20,15,23791.5,0,0
446,0,5,5,5678.49,9324.64,15,-23,36461.9,0,30
447,0,5,2,5749.13,10776.1,13,35,442.945,0,218.403
448,0,1,3,3917.96,13781.2,9,1,47261.2,0,212.132
449,0,4,4,10951.2,13073.7,20,15,23791.5,0,0
450,0,1,5,10764.4,16544.4,9,-10,47755.1,0,150
451,0,1,5,752.396,4089.91,32,-26,40438.2,8,361.248
452,0,1,3,11247.8,6145.24,0,-1,42128.6,0,271.662
453,0,5,4,15575.7,11847.7,35,21,19723.3,0,180
454,0,1,5,1871.82,26303,4,-26,55884.1,0,182.483
455,0,1,5,10732.6,8785.08,12,8,28080.1,0,60
456,0,1,5,6920.19,11927.9,20,-18,40341.8,0,120
457,0,5,4,10997,12987.2,20,15,23876.4,0,30
458,0,1,5,15010.6,14430.3,12,11,22314.2,0,150
459,0,1,4,5047.23,13302,4,-1,45633.7,0,284.605
460,0,2,5,1077.08,20889.5,1,0,47490.7,0,361.248
461,0,2,5,3472.23,34955.1,-2,-14,62660.3,0,247.386
462,0,1,2,11337.7,13005.6,19,-58,26804.1,0,724.983
463,0,1,5,2336.54,22383.8,23,-26,53296.8,0,152.971
464,0,1,2,4460.33,36185.1,0,-23,64662.2,0,1030.97
465,0,1,3,13976.4,2739.05,-1,-1,39247.5,0,90
466,0,4,2,1209.34,4417.44,7,-41,33080,0,0
467,0,1,5,13312.2,7107.47,13,4,30407.1,0,335.41
468,0,1,3,14222.6,3046.44,-1,-1,39571.9,0,30
469,0,2,5,11204.5,19755.4,7,41,21391.9,0,990
470,0,1,2,510,5924.91,9,-36,33310.6,4,30
471,0,1,4,11081.4,6484.44,19,5,30423,0,94.8683
472,0,2,5,3304.91,7618.17,10,-28,34983.3,10,182.483
473,0,1,2,804.984,10342.9,11,-24,27870.8,0,150
474,0,2,2,10115.1,11806.4,15,-63,26425.2,0,324.5
475,0,5,5,2210.45,26876,0,-23,56880.6,0,335.41
476,0,1,5,10049.8,10941.8,9,-53,29618.8,0,30
477,0,1,4,14146.6,13757.3,21,14,22123.3,0,60
478,0,1,5,2559.86,6580.4,22,-31,34688.3,16,123.693
479,0,1,5,10377.9,14397.2,-5,-25,51337.8,0,30
480,0,1,5,8796.14,15556.8,11,20,32592.3,0,283.019
481,0,1,4,7097.39,10495.9,-1,0,44644.5,0,84.8528
482,0,1,3,4692,12985.3,10,4,46607,0,381.838
483,0,1,4,10780.7,12888.2,22,15,23939,0,60
484,0,1,5,4177.87,9348.07,17,-23,40693.8,6,180
485,0,1,5,12084.8,19554.2,15,23,31984.9,0,30
486,0,4,5,11148.4,15662.7,13,10,39095,0,636.396
487,0,1,2,7944.05,31907.1,12,-25,69293.8,0,60
488,0,1,2,474.342,29990.2,5,-12,58981.1,0,496.588
489,0,1,5,7706.73,23586.5,10,14,35079.5,0,349.857
490,0,1,5,11552,16465.5,13,12,40024.1,0,30
491,0,1,3,6173.95,11431.2,9,1,45413.6,0,256.32
492,0,1,4,12911.3,6692.42,13,4,30655.3,0,30
493,0,1,2,9502.24,9698.68,23,27,19299.9,0,150
494,0,1,2,0,4607.22,-5,-27,40440.6,5,305.941
495,0,1,2,313.209,4418.97,0,-26,40500.6,5,402.492
496,0,1,3,394.588,22118.3,-5,-19,51024.6,0,276.586
497,0,1,5,6308.92,12494.2,18,-11,42732.5,4,108.167
498,0,4,4,10951.2,13058.1,20,15,23791.5,0,0
499,0,1,5,9438.33,10371.9,15,10,26531.6,0,276.586
500,0,2,4,2938.47,33406.2,-1,-5,60826.5,0,84.8528
501,0,1,5,2343.07,33774.6,0,-12,61983.8,0,94.8683
502,0,1,2,1812.46,31658.9,6,1,59931.5,0,0
503,0,1,2,1124.5,10092.2,3,-17,30084.3,0,902.497
504,0,1,5,2610.69,25352.8,0,-24,55984,0,218.403
505,0,1,5,9421.05,10304.9,15,10,26573,0,241.868
506,0,1,5,10478.6,15902.3,0,-17,48601.8,0,30
507,0,1,2,30,6578.15,5,-36,32540.9,5,42.4264
508,0,3,5,1110.41,11486.5,13,-16,26002.9,0,161.555
509,0,1,4,9525.08,10855.3,30,13,26048.4,0,270
510,0,1,2,1516.11,5558.99,25,-19,45776.6,4,524.786
511,0,1,4,11064.8,12968.1,22,15,23894.9,0,30
512,0,3,5,8648.85,24565.3,16,11,45804.7,0,108.167
513,0,1,3,6223.83,11350.3,9,1,45426.2,0,402.492
514,0,1,2,510,5924.91,9,-36,33310.6,4,30
515,0,1,3,4459.82,13111.5,8,4,46927,0,420
516,0,1,5,9154.33,14431.2,7,-13,48469.5,0,152.971
517,0,1,4,11476.5,5947.12,18,4,30986.3,0,108.167
518,0,1,4,11062.7,13171.9,28,15,23676.3,0,60
519,0,1,5,1376.74,11102.6,13,-19,26384.6,0,134.164
520,0,1,5,1171.54,4321.67,40,-37,34951,9,0
521,0,1,5,8782.62,22932.7,15,11,31478.9,0,648.999
522,0,1,5,14190.8,8752.24,6,6,29090.7,0,90
523,0,3,2,14695.1,4519.76,41,44,14341.8,0,30
524,0,3,2,14695.1,4519.76,41,44,14341.8,0,30
525,0,5,5,5440.18,9205.31,11,-23,36258.3,0,0
526,0,1,5,952.943,5100.53,21,-38,33660.3,6,30
527,0,1,2,9101.68,10176.2,21,28,19505.2,0,161.555
528,0,2,5,2844.78,10422.1,13,13,29838.2,0,30
529,0,1,3,8405.36,8993,-7,-1,44704.4,0,540.833
530,0,1,5,9031.2,9932.17,5,-50,30240,0,30
531,0,1,2,161.555,2291.42,-3,-14,46275.3,3,1248.88
532,0,1,3,5997.07,11893.2,4,1,45261.2,0,0
533,0,5,2,13853.4,6024.1,27,21,16173.5,0,67.082
534,0,1,5,730.548,16221.4,7,-5,42265.6,0,161.555
535,0,1,3,9042.7,8350.57,1,-2,43439,0,30
536,0,1,4,10201.1,13212.9,16,16,23080.5,0,0
537,0,1,5,2125.77,26757,1,-25,56516.9,0,152.971
538,0,1,4,9510.05,11417.4,32,14,25487.7,0,60
539,0,1,2,1590,8265.91,9,-22,42417.1,5,0
540,0,1,2,11476.4,7841.89,26,33,17213.3,0,402.492
541,0,1,5,3840,7742.85,11,-19,47460.7,5,234.307
542,0,1,4,10520.9,3088.69,15,3,34038.7,0,284.605
543,0,1,5,7305.79,13298.7,23,-7,42523,0,295.466
544,0,1,3,5907.56,11699,4,2,45599.2,0,42.4264
545,0,1,4,9350.43,8331.69,16,-5,42516.6,0,210
546,0,4,4,10134.9,11108.3,17,13,25735.8,0,30
547,0,1,3,8684.99,8683.07,1,-1,44173.4,0,210
548,0,1,3,10512.2,6921.16,0,-1,42974.5,0,60
549,0,1,4,12050.9,1347.33,-4,1,35604.1,0,42.4264
550,0,5,5,771.298,18208.6,5,-2,45739.5,0,0
551,0,1,5,8623.58,9636.68,3,-49,30058.9,0,60
552,0,1,2,9940.83,33289.4,1,-37,71295.6,0,436.807
553,0,1,4,10704.3,12805.9,22,15,24063.1,0,90
554,0,1,5,5630.5,9400.78,16,-25,38726,0,42.4264
555,0,1,5,8471.38,9027.81,-1,-7,42513.9,0,192.094
556,0,1,2,1426.18,5870.2,20,-43,31746,0,127.279
557,0,1,5,10789.9,16563.4,9,-10,47780.4,0,120
558,0,1,5,16214.3,12384,21,4,25961.5,0,180
559,0,1,5,10841.1,9684.98,12,9,27199,0,120
560,0,1,5,10094,16294.6,9,-2,46462.1,0,150
561,0,2,5,13479.7,7590.71,10,4,29981.1,0,301.496
562,0,1,2,1001.3,4244.55,16,-31,38374.3,5,150
563,0,1,3,11953.8,5541.48,-3,-1,41881.1,0,84.8528
564,0,1,2,14472.1,8792.05,38,23,17933.3,0,218.403
565,0,4,3,782.304,17199.9,0,-15,50104.6,0,590.931
566,0,1,4,11566.8,3594.25,12,3,33269.2,0,349.857
567,0,1,5,16381.5,14966.1,12,8,22298.2,0,42.4264
568,0,2,5,11526,21743.9,14,-1,45870.8,0,150
569,0,1,5,7793.59,6885.38,7,8,30471,0,60
570,0,5,5,9482.33,10104.8,11,10,26791.8,0,0
571,0,1,3,3175.47,14281.5,-2,-6,44690.3,0,30
572,0,1,2,10887.7,11561.7,19,-59,25843.7,0,684.105
573,0,5,2,1612.2,5772.64,19,-28,39929.8,6,42.4264
574,0,1,5,4677.88,8654.99,15,-26,39214.2,6,657.951
575,0,1,3,4494.1,13248.5,13,4,46717.4,0,182.483
576,0,5,5,13148.3,18415.1,14,24,38592.5,0,67.082
577,0,1,4,11014.5,13063.8,20,15,23784.4,0,0
578,0,1,3,13208.5,4175.61,-2,-1,40505,0,192.094
579,0,1,5,12021.1,16350.7,13,16,38494.2,0,123.693
580,0,1,5,11597.4,16240.5,17,12,39322.3,0,513.517
581,0,5,3,8919.64,8480.03,2,-1,44174.9,0,212.132
582,0,1,4,9443.9,6184.66,5,6,30749.3,0,30
583,0,1,5,5204.63,9106.03,13,-25,39025.6,0,218.403
584,0,1,4,7097.39,10495.9,-1,0,44644.5,0,84.8528
585,0,1,5,1747.48,21763.8,9,-24,52780.2,0,161.555
586,0,1,5,3453.13,28647.9,54,-16,64804.8,4,453.982
587,0,1,4,11018.5,13054,20,15,23809.7,0,0
588,0,1,5,7810.61,13479.8,22,-8,41825.9,0,305.941
589,0,1,5,6258,25187.7,7,23,35758.5,0,335.41
590,0,2,2,670.82,5162.09,27,-40,33278.2,6,192.094
591,0,1,5,13519.3,11060.3,19,9,26276.5,0,108.167
592,0,1,5,4136.63,25074.6,0,-19,57221.2,0,247.386
593,0,1,2,1489.46,4964.07,21,-42,32495.9,0,364.966
594,0,1,5,4219.88,11014.5,18,-15,44124.3,5,182.483
595,0,1,5,10825.1,16836.1,3,-5,47138.4,0,152.971
596,0,1,5,10825.4,15834.7,15,7,40284.4,0,502.892
597,0,1,5,4238.61,8518.15,16,-26,39642.3,5,228.473
598,0,1,4,10943.6,13099.3,20,15,23741.1,0,30
599,0,1,2,10256.4,8968.95,25,27,18750,0,465.725
600,0,1,5,420,17657.2,-4,-3,45189.6,0,161.555
601,0,1,2,1783.17,31666.4,6,1,59956.8,0,0
602,0,1,2,8379.08,31877.3,13,-28,69731,0,150
603,0,1,2,1681.07,5707.89,21,-28,39649.1,6,189.737
604,0,1,5,1376.41,20482.5,4,1,46986.6,0,421.07
605,0,1,5,4337.67,24819.4,0,-20,57094.6,0,67.082
606,0,1,5,10931.6,13879.5,14,-56,28660.9,0,108.167
607,0,1,5,8855.49,9790.16,4,-50,30208.2,0,30
608,0,1,5,16230.7,11245.8,14,4,27346.2,0,30
609,0,1,3,5011.44,12634.8,3,3,46353.9,0,150
610,0,1,2,9451.9,33166,2,-34,70796.8,0,127.279
611,0,1,4,1798.25,30684.9,6,-13,58573.9,0,150
612,0,1,5,9022.82,22826.9,15,12,31174.8,0,391.152
613,0,1,5,2970.15,1801,26,-16,43013.7,6,30
614,0,1,5,3319.04,8983.69,13,-23,41303.4,5,152.971
615,0,1,3,3999.12,13800.8,9,1,47106.3,0,108.167
616,0,1,5,5035.18,11053.7,24,-17,42120.2,6,90
617,0,2,2,10575.9,12278.9,17,-49,25078.1,0,632.851
618,0,1,2,11565.9,13246.3,14,-57,26900,0,976.729
619,0,1,5,8766.16,15345.9,14,20,32964.9,0,42.4264
620,0,1,2,8727.89,11434.8,3,-48,27933.7,0,271.662
621,0,1,4,13831.9,12172.9,6,9,25121.9,0,60
622,0,1,3,11130.5,6233.79,0,-2,41899.7,0,120
623,0,4,5,11075,15995,14,9,40047.1,0,391.152
624,0,5,5,10980.4,16063.5,14,8,40479.7,0,577.062
625,0,1,5,10988.1,16359.4,17,8,41289.7,0,268.328
626,0,1,2,5827.73,34811.6,-3,-19,64781.7,0,123.693
627,0,2,2,8485.39,11335.2,32,19,21462.8,0,361.248
628,0,1,4,10471.4,11527,28,18,21531.9,0,30
629,0,1,5,8538.68,9567.13,2,-49,30044.8,0,30
630,0,1,4,7717.23,8114.71,6,-8,39032.4,0,120
631,0,5,5,4373.21,7654.7,13,-29,36013.8,0,60
632,0,1,5,11018.7,13191.4,8,-57,28807.9,0,647.611
633,0,1,5,11236.6,8738.71,7,9,28149.5,0,67.082
634,0,1,2,7047.51,32560.6,2,-22,68134.9,0,488.365
635,0,5,3,11337.7,6112.35,0,-1,42329.7,0,150
636,0,1,2,764.853,3033.56,25,-39,34394,7,216.333
637,0,1,5,10770.2,15694.1,15,6,40064.8,0,268.328
638,0,5,5,5588.14,5760.16,0,-38,34380.4,0,457.93
639,0,1,4,11060.6,12993.5,22,15,23869.5,0,42.4264
640,0,1,3,12105.2,5409.41,-4,-1,41835,0,0
641,0,1,5,7721.43,11666.7,17,-18,38487.5,0,0
642,0,1,5,510,17717,3,-3,45238.1,0,84.8528
643,0,2,2,16996.9,2178.67,40,62,12232.1,0,30
644,0,1,4,9618.03,12855.4,26,15,24101.9,0,42.4264
645,0,3,5,8834.33,8839.77,19,10,28111.2,0,60
646,0,1,5,10083.3,15188.9,15,3,40583.5,0,499.299
647,0,1,4,6595.77,11463,5,0,44628.5,0,300
648,0,1,5,912.414,3071.89,26,-28,39805.5,6,0
649,0,1,5,10541,16924.9,17,27,33395.4,0,241.868
650,0,3,2,14695.1,4519.76,41,44,14341.8,0,30
651,0,2,4,7225.77,11861.5,14,15,25531,0,0
652,0,1,2,10036.5,9299.23,32,23,19328,0,271.662
653,0,1,4,10224.8,6215.14,13,5,30650.3,0,42.4264
654,0,1,3,10512.2,6921.16,0,-1,42974.5,0,60
655,0,1,4,15442.1,13428.1,10,5,24247.5,0,84.8528
656,0,1,4,7621.65,9964.38,8,-1,44218.7,0,0
657,0,5,5,7071.99,12533.9,13,-11,47281.2,5,284.605
658,0,1,3,4559.7,12998.3,8,4,46818.8,0,371.079
659,0,1,5,7686.68,12993.5,10,-29,23804.6,0,933.381
660,0,1,5,840.536,16361.7,-3,-6,44255.6,0,30
661,0,1,5,5035.18,11053.7,24,-17,42120.2,6,90
662,0,1,5,10649.7,15624.2,15,6,40195.2,0,403.609
663,0,2,5,8044.59,8868.03,1,-48,31066.5,0,94.8683
664,0,1,2,11910.9,10776,36,19,20524,0,152.971
665,0,1,5,8466.43,14669.5,18,0,43420.3,0,241.868
666,0,5,5,11665.6,16650.7,11,13,40210.7,0,127.279
667,0,1,4,12733.6,6894.13,17,4,30385.6,0,42.4264
668,0,1,4,10246.2,6271.72,13,5,30592.7,0,30
669,0,1,3,6282.12,11275.5,9,1,45359.5,0,408.044
670,0,1,5,11200.9,16142.2,13,10,40100.2,0,256.32
671,0,1,3,283.019,20283.8,5,-23,51859.3,0,108.167
672,0,1,4,10225.1,6282.05,13,5,30567.4,0,30
673,0,1,4,10229.5,12766.2,22,15,24127.2,0,30
674,0,1,5,2401.87,26511.8,-1,-25,56422.8,0,30
675,0,1,2,989.545,3636.32,17,-40,33931.3,6,189.737
676,0,1,5,8030.26,27533.2,7,2,49400.3,0,450
677,0,1,2,11360.9,13033.7,19,-58,26841.7,0,780
678,0,3,5,1341.64,15676,1,0,40293.9,0,492.037
679,0,2,2,8345.39,11239.4,29,20,21311.3,0,591.693
680,0,2,2,6966.85,10293.3,9,-40,27977.3,0,127.279
681,0,1,5,15135.9,2726.21,0,0,36441.7,0,1434.05
682,0,1,5,2040,5297.44,5,-31,38125.9,5,0
683,0,1,4,10768,12795.5,22,15,24056.7,0,30
684,0,4,2,10277.9,12533,17,-60,26935.5,0,924.175
685,0,3,2,17301.3,2248.4,43,65,12360.7,0,134.164
686,0,1,4,15184.3,11226.8,40,22,19442.7,0,84.8528
687,0,1,5,14682.5,14553.2,18,11,22659.6,0,300
688,0,1,4,7272.14,10441.2,5,0,44356.7,0,127.279
689,0,1,5,4079.34,15858.7,11,22,24458.6,0,256.32
690,0,1,4,14917.4,13298.1,20,7,24207.9,0,30
691,0,1,5,6679.3,26501,8,19,45712.1,0,161.555
692,0,1,3,13208.2,4136.52,-1,-1,40281.8,0,445.982
693,0,1,4,15629.2,13483.1,7,5,24292.9,0,0
694,0,1,2,6424.2,9012.99,12,40,9368.89,0,90
695,0,1,5,10713.4,15745.9,15,6,40347.8,0,550.727
696,0,1,5,9998.46,15725.6,8,-11,47718.4,0,276.586
697,0,1,5,1072.05,16021.9,3,-6,41893.3,0,108.167
698,0,1,2,14053.1,8638.02,38,22,18040,0,0
699,0,5,5,4260.11,12925.8,4,6,29458.7,0,30
700,0,1,5,10941.3,16021,15,8,40470.5,0,602.993
701,0,1,4,8776.47,8130.89,3,-10,41117.4,0,323.11
702,0,1,5,4945.18,5370.33,-2,-39,33798.2,0,90
703,0,1,5,16052.1,11964.3,20,4,26349.9,0,212.132
704,0,1,2,30,5554.62,-1,-25,41308.4,3,1124.5
705,0,1,2,4460.33,36185.1,0,-24,64662.2,0,1030.97
706,0,1,2,9497.69,12651.7,-9,-31,52271.8,7,882.326
707,0,1,5,9067,15375.3,10,2,44014.5,0,258.07
708,0,1,3,5115.95,12889,0,2,45986.2,0,60
709,0,3,5,8633.54,26046.9,5,25,27411,0,573.149
710,0,5,5,7533.41,10883.2,19,-17,37589.9,0,108.167
711,0,1,3,9501.24,7931.81,1,-2,42923.5,0,30
712,0,1,5,13519.3,11060.3,19,9,26276.5,0,108.167
713,0,1,5,2379.29,23674.9,3,-25,54676.2,0,180
714,0,1,5,7531.43,11941.1,21,-19,39264.8,0,30
715,0,1,2,11419.9,13184.8,16,-57,26936,0,920.272
716,0,4,2,7151.96,8809.38,11,49,1647.54,0,488.365
717,0,4,3,6707.2,10979.6,6,0,44822.1,0,424.264
718,0,1,4,8776.47,8130.89,3,-10,41117.4,0,323.11
719,0,1,5,7660.82,24353.1,7,46,25347.1,0,60
720,0,2,5,3142.56,3709.95,39,-19,41193.1,7,60
721,0,2,5,12921.8,17245.7,15,21,38199.5,0,30
722,0,1,5,12612.9,20387.3,11,2,45350.7,0,408.044
723,0,1,5,11575.6,13031.2,16,14,23842,0,210
724,0,1,3,10009.2,7345.77,5,-2,42688.3,0,301.496
725,0,1,5,11925,5664.92,0,0,42196.2,0,330
726,0,5,2,11108.8,13713.7,10,-55,27519.8,0,730.548
727,0,5,3,8919.64,8480.03,2,-1,44174.9,0,212.132
728,0,1,3,8868.29,8494.03,0,-2,43595.2,0,84.8528
729,0,1,5,6990.06,11688.6,23,-19,39840,0,108.167
730,0,1,5,10626.1,16022.2,18,6,41273.2,0,390
731,0,1,5,5697.24,10340.8,17,-15,35625.1,0,134.164
732,0,1,5,8642.71,7412.43,7,8,29594.1,0,67.082
733,0,1,2,13651.7,8070.22,39,20,17792.8,0,134.164
734,0,1,5,1194.36,3780,31,-17,43733.1,5,540.833
735,0,1,5,3567.1,1883.08,31,-16,42493.5,6,295.466
736,0,1,5,3556.87,9973.77,9,12,29502.1,0,150
737,0,1,5,6510,10378.8,20,-22,38648.2,0,0
738,0,4,5,11111.2,15999.6,14,9,39964.2,0,362.491
739,0,1,2,1425.24,8102.56,20,-20,43931.2,5,566.039
740,0,1,4,11040.4,13105.1,28,15,23743,0,0
741,0,2,4,7235.23,11811.4,14,15,25581.5,0,0
742,0,1,4,6883.15,11002.5,5,0,44515.4,0,180
743,0,1,5,1891.9,31345.4,4,-1,59625.7,0,174.929
744,0,1,5,15802.3,13147.3,16,18,20676.3,0,240
745,0,1,5,14012.9,9162.24,13,7,28554.1,0,192.094
746,0,1,3,3020.63,14516.1,1,-1,48218.4,0,394.588
747,0,1,4,9163.17,11795.8,32,19,21932.5,0,30
748,0,1,5,11461.1,15739.5,-6,-38,51535.7,0,42.4264
749,0,1,5,4430.36,8209.76,15,-27,39096.9,8,361.248
750,0,1,5,1724.67,22283.6,39,-25,52677,0,420
751,0,2,5,2868.1,6907.3,18,-31,34849.8,16,342.053
752,0,1,5,3553.7,6920.19,16,-30,38038.7,5,152.971
753,0,1,4,11035.1,12936.2,20,15,23910.9,0,0
754,0,1,5,4176.15,22092.7,-14,0,59036.5,0,1871.1
755,0,2,2,6750.47,9083.66,12,40,9091.78,0,342.053
756,0,1,5,11249.8,8369.79,18,8,28566,0,90
757,0,5,4,15994.9,10588.3,50,25,18432.6,0,94.8683
758,0,1,3,3657.54,23247.6,1,-22,55180.2,0,161.555
759,0,1,5,2336.54,22383.8,23,-26,53296.8,0,152.971
